GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Block Group Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G55002500030022,2011-2015,,,Wisconsin,55,Dane County,25,,,3002,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 30.02, Dane County, Wisconsin",1738,813,132,77,8,0,0,8,13,0,110,45,110,21,22,87,33,27,14,9,4,28,5,26,34,925,76,67,25,10,6,0,0,54,143,80,54,18,50,23,18,27,42,10,24,10,17,6,165,1738,1738,1428,56,0,109,0,9,136,11,125,1738,1569,1279,56,0,109,0,0,125,0,125,169,149,0,0,0,0,9,11,11,0,763,677,585,92,80,12,0,0,0,47,47,0,0,0,0,6,0,6,3,0,24,679,370,205,165,58,107,309,189,120,1262,15,0,0,0,0,0,3,0,0,0,65,0,9,32,6,388,53,139,211,79,225,26,7,4,1610,76,227,147,53,55,48,1004,43487,679,150,45,105,529,199,330,1353,848,848,763,85,0,505,"Block Group 2, Census Tract 30.02, Dane County, Wisconsin",295,195,72,50,14,9,9,14,20,9,81,29,62,23,33,51,26,40,20,19,6,21,9,38,27,147,42,48,25,16,9,9,9,32,69,43,44,23,39,23,19,21,32,13,20,11,15,11,56,295,295,268,72,9,104,9,15,95,20,94,295,273,255,72,9,104,9,9,94,9,94,153,157,9,9,9,9,15,20,20,9,160,145,132,53,50,19,9,9,9,47,47,9,9,9,9,12,9,9,9,9,28,92,75,50,65,45,48,85,68,63,192,19,9,9,9,9,9,7,9,9,9,55,9,19,39,9,118,37,66,102,55,77,22,9,11,282,60,110,145,37,36,66,225,4799,92,71,43,59,81,60,68,206,178,178,160,67,9,81
G55002500031001,2011-2015,,,Wisconsin,55,Dane County,25,,,3100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 31, Dane County, Wisconsin",1346,713,74,91,18,12,0,19,0,0,50,85,113,49,12,14,32,0,14,13,14,56,17,15,15,633,44,33,14,0,0,0,0,0,63,85,61,14,35,57,46,0,35,27,30,76,0,13,0,1346,1346,1169,0,0,37,0,0,140,0,140,1346,1253,1076,0,0,37,0,0,140,0,140,93,93,0,0,0,0,0,0,0,0,769,613,613,0,0,0,0,0,0,42,42,0,0,0,0,0,0,75,16,0,23,584,373,342,31,17,14,211,195,16,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,210,66,15,58,152,330,86,44,33,1346,13,0,58,16,163,38,1058,58929,584,37,0,37,547,151,396,1072,811,811,769,42,0,261,"Block Group 1, Census Tract 31, Dane County, Wisconsin",287,206,74,78,28,19,9,29,9,9,58,60,100,43,20,23,38,9,22,21,23,44,28,25,24,116,42,37,23,9,9,9,9,9,65,75,46,23,33,53,38,9,33,33,35,51,9,22,9,287,287,220,9,9,59,9,9,124,9,124,287,276,203,9,9,59,9,9,124,9,124,83,83,9,9,9,9,9,9,9,9,203,170,170,9,9,9,9,9,9,42,42,9,9,9,9,9,9,75,24,9,28,85,108,104,37,29,21,87,86,24,202,9,9,9,9,9,9,9,9,9,9,9,9,9,16,61,103,66,25,37,98,93,45,35,38,287,23,9,78,24,183,61,241,14430,85,37,9,37,93,68,94,203,208,208,203,42,9,100
G55002500031002,2011-2015,,,Wisconsin,55,Dane County,25,,,3100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 31, Dane County, Wisconsin",988,572,0,13,42,38,20,74,0,0,61,34,15,29,25,51,39,26,13,0,16,25,18,16,17,416,28,0,15,20,0,0,0,0,71,16,15,48,53,23,28,38,11,0,0,16,0,34,0,988,988,921,23,0,0,0,0,44,0,44,988,953,921,23,0,0,0,0,9,0,9,35,0,0,0,0,0,0,35,0,35,596,581,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,407,289,232,57,39,18,118,61,57,738,13,0,0,0,0,0,0,0,0,0,16,0,16,0,0,260,25,35,58,142,133,28,12,0,988,0,0,73,15,25,17,858,78638,407,0,0,0,407,39,368,847,627,627,607,20,0,220,"Block Group 2, Census Tract 31, Dane County, Wisconsin",258,173,9,20,38,30,33,88,9,9,64,37,24,34,27,50,30,29,22,9,26,21,28,27,26,115,46,9,24,32,9,9,9,9,70,25,24,41,38,26,22,29,18,9,9,26,9,37,9,258,258,258,41,9,9,9,9,60,9,60,258,260,258,41,9,9,9,9,14,9,14,59,9,9,9,9,9,9,59,9,59,202,198,198,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,9,9,92,83,65,63,61,29,72,56,45,178,20,9,9,9,9,9,9,9,9,9,26,9,26,9,9,148,29,55,48,85,76,22,20,9,258,9,9,86,24,31,28,217,4305,92,9,9,9,92,38,99,243,195,195,198,33,9,107
G55002500031003,2011-2015,,,Wisconsin,55,Dane County,25,,,3100,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 31, Dane County, Wisconsin",2649,1354,84,145,83,82,55,0,0,32,59,138,69,50,122,157,40,42,99,15,37,14,0,14,17,1295,123,77,81,71,0,0,67,50,98,48,133,39,196,47,138,11,23,0,5,14,58,0,16,2649,2649,2333,218,9,0,0,0,89,0,89,2649,2399,2083,218,9,0,0,0,89,0,89,250,250,0,0,0,0,0,0,0,0,1317,1156,1000,156,109,0,0,47,0,27,27,0,0,0,0,0,0,0,42,0,92,913,775,524,251,75,176,138,103,35,1699,0,0,0,0,0,0,0,0,0,0,0,0,36,0,31,221,101,151,353,125,480,189,12,0,2649,46,296,88,196,0,131,1892,75383,913,118,43,75,795,125,670,1954,1459,1459,1317,142,0,495,"Block Group 3, Census Tract 31, Dane County, Wisconsin",421,243,71,113,66,50,52,9,9,55,59,90,55,41,79,88,37,37,92,26,31,23,9,24,26,251,79,66,45,67,9,9,98,55,83,45,77,35,104,39,65,19,26,9,13,22,70,9,26,421,421,416,151,15,9,9,9,56,9,56,421,445,437,151,15,9,9,9,56,9,56,311,311,9,9,9,9,9,9,9,9,259,233,216,93,73,9,9,65,9,32,32,9,9,9,9,9,9,9,37,9,82,135,142,113,115,86,77,67,56,39,258,9,9,9,9,9,9,9,9,9,9,9,9,48,9,32,92,77,105,129,56,135,85,21,9,421,52,331,136,197,9,143,370,9529,135,63,67,50,128,63,130,296,285,285,259,140,9,198
G55002500031004,2011-2015,,,Wisconsin,55,Dane County,25,,,3100,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 31, Dane County, Wisconsin",1281,675,29,13,44,39,0,17,52,16,11,15,56,16,118,57,27,13,15,15,21,29,56,0,16,606,0,15,29,29,45,0,0,8,26,15,31,48,62,75,77,16,20,14,31,46,19,0,0,1281,1281,1218,53,0,10,0,0,0,0,0,1281,1260,1197,53,0,10,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,746,685,657,28,0,28,0,0,0,0,0,0,0,0,0,0,32,15,0,0,14,511,422,398,24,0,24,89,73,16,945,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,298,13,80,93,97,233,71,44,0,1281,16,0,17,0,0,16,1232,94353,511,0,0,0,511,95,416,1098,841,841,746,95,0,257,"Block Group 4, Census Tract 31, Dane County, Wisconsin",324,225,31,21,54,59,9,30,79,26,18,23,46,28,101,47,30,21,23,24,33,29,48,9,26,130,9,24,37,35,54,9,9,14,29,23,35,40,61,52,74,20,23,22,34,37,30,9,9,324,324,308,81,9,17,9,9,9,9,9,324,332,311,81,9,17,9,9,9,9,9,33,33,9,9,9,9,9,9,9,9,243,238,245,35,9,35,9,9,9,9,9,9,9,9,9,9,36,25,9,9,23,81,91,95,26,9,26,51,48,26,170,9,9,9,9,9,9,9,9,9,9,9,9,26,9,9,107,22,50,80,56,125,60,53,9,324,26,9,30,9,9,26,314,16721,81,9,9,9,81,53,98,263,263,263,243,88,9,101
G55002500032001,2011-2015,,,Wisconsin,55,Dane County,25,,,3200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 32, Dane County, Wisconsin",2741,1289,180,103,15,12,24,0,0,58,209,279,150,102,60,14,11,11,6,5,10,0,29,11,0,1452,114,127,78,37,43,0,0,97,268,206,235,78,43,43,38,6,18,0,0,18,0,0,3,2741,2741,1094,33,70,1410,0,63,71,12,59,2741,2485,930,33,70,1410,0,0,42,0,42,256,164,0,0,0,0,63,29,12,17,1364,262,228,34,18,16,0,0,0,891,891,0,0,0,0,0,0,109,89,0,13,1178,765,566,199,26,173,413,319,94,1853,11,0,0,0,0,0,0,0,10,0,0,0,0,0,8,89,16,0,60,51,312,624,141,531,2741,288,170,334,265,217,194,1273,35431,1178,124,28,96,1054,55,999,2104,1453,1453,1425,28,0,651,"Block Group 1, Census Tract 32, Dane County, Wisconsin",236,134,76,47,15,15,37,9,9,34,67,80,75,62,24,17,15,13,8,8,15,9,34,13,9,170,59,58,53,35,12,9,9,70,69,76,84,38,13,33,48,9,19,9,9,22,9,9,7,236,236,219,29,84,277,9,75,41,14,34,236,235,202,29,84,277,9,9,30,9,30,142,101,9,9,9,9,75,30,14,23,152,101,95,31,22,20,9,9,9,155,155,9,9,9,9,9,9,60,22,9,17,70,102,97,71,23,68,98,86,49,157,19,9,9,9,9,9,9,9,17,9,9,9,9,9,13,55,18,9,39,50,87,116,50,112,236,168,115,155,186,134,138,251,4182,70,47,24,47,79,39,85,156,155,155,152,35,9,128
G55002500101001,2011-2015,,,Wisconsin,55,Dane County,25,,,10100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 101, Dane County, Wisconsin",949,475,9,33,53,28,8,12,2,11,16,10,31,26,46,34,24,17,20,6,5,42,18,21,3,474,25,39,32,13,18,3,0,0,4,20,26,35,41,35,38,3,20,28,12,48,12,8,14,949,949,815,44,16,36,2,0,36,0,36,949,920,786,44,16,36,2,0,36,0,36,29,29,0,0,0,0,0,0,0,0,410,315,296,19,15,4,0,0,0,10,10,0,0,0,0,3,0,31,36,0,15,330,278,254,24,3,21,52,37,15,663,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,48,15,10,32,6,125,144,108,161,949,23,6,0,6,57,0,857,153864,330,13,3,10,317,46,271,736,435,435,418,17,0,301,"Block Group 1, Census Tract 101, Dane County, Wisconsin",84,64,7,17,23,16,8,18,4,9,15,15,15,15,19,18,12,14,10,5,5,19,11,12,4,40,16,19,12,9,12,4,9,9,5,10,15,14,18,17,15,4,10,14,9,21,9,7,8,84,84,89,31,21,25,4,9,26,9,26,84,87,91,31,21,25,4,9,26,9,26,23,23,9,9,9,9,9,9,9,9,58,57,55,12,11,5,9,9,9,10,10,9,9,9,9,4,9,15,17,9,10,30,31,29,11,5,11,20,14,14,52,9,9,9,9,9,9,9,9,9,9,9,13,9,9,4,30,15,8,22,8,34,29,34,36,84,26,8,9,9,61,9,89,19062,30,15,4,15,32,19,36,65,61,61,58,9,9,45
G55002500101002,2011-2015,,,Wisconsin,55,Dane County,25,,,10100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 101, Dane County, Wisconsin",838,402,43,25,18,14,8,0,3,20,6,13,25,29,18,29,28,15,17,11,8,25,22,15,10,436,8,39,18,29,3,7,0,6,30,10,15,26,22,29,34,15,17,19,11,35,32,15,16,838,838,774,35,0,6,0,3,20,0,20,838,811,752,35,0,6,0,3,15,0,15,27,22,0,0,0,0,0,5,0,5,392,230,220,10,10,0,0,0,0,19,19,0,0,0,0,0,0,70,27,0,46,347,234,215,19,14,5,113,96,17,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,26,34,6,107,113,142,140,838,10,13,12,10,7,15,771,114306,347,3,0,3,344,64,280,664,405,405,399,6,0,259,"Block Group 2, Census Tract 101, Dane County, Wisconsin",81,46,17,13,10,8,6,9,5,12,4,8,13,14,12,13,17,8,9,7,7,13,18,9,9,51,8,19,10,16,4,7,9,6,20,7,10,11,12,13,20,8,10,11,8,18,23,9,18,81,81,73,35,9,7,9,4,18,9,18,81,82,73,35,9,7,9,4,17,9,17,20,18,9,9,9,9,9,7,9,7,49,43,42,8,8,9,9,9,9,10,10,9,9,9,9,9,9,27,20,9,16,35,26,27,11,10,6,33,31,17,54,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,21,9,23,22,6,30,26,35,27,81,10,11,16,10,7,22,77,11767,35,4,9,4,34,28,40,58,51,51,51,6,9,46
G55002500102001,2011-2015,,,Wisconsin,55,Dane County,25,,,10200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 102, Dane County, Wisconsin",1444,701,28,66,43,23,13,0,4,3,9,24,39,53,34,63,58,37,56,21,26,43,23,17,18,743,15,54,61,26,10,16,9,13,5,36,24,67,30,81,84,18,53,21,29,42,13,17,19,1444,1444,1419,0,0,4,0,0,21,0,21,1444,1380,1355,0,0,4,0,0,21,0,21,64,64,0,0,0,0,0,0,0,0,650,559,512,47,35,3,7,2,0,19,19,0,0,0,0,0,0,22,3,0,47,568,450,419,31,21,10,118,80,38,1060,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,53,0,17,84,63,410,219,143,67,1444,16,5,0,27,7,3,1386,131538,568,8,3,5,560,68,492,1162,697,697,677,20,0,465,"Block Group 1, Census Tract 102, Dane County, Wisconsin",64,45,17,24,19,12,8,9,5,5,8,12,20,17,13,19,17,13,17,9,13,19,15,12,11,47,10,18,16,12,10,13,12,9,6,19,13,16,11,18,21,10,14,12,13,21,10,10,15,64,64,63,9,9,5,9,9,13,9,13,64,63,67,9,9,5,9,9,13,9,13,45,45,9,9,9,9,9,9,9,9,55,52,54,22,18,5,9,3,9,11,11,9,9,9,9,9,9,12,5,9,24,24,24,29,15,12,10,26,23,17,43,9,9,9,9,9,9,9,9,9,9,9,5,9,9,9,31,9,12,23,22,55,35,30,23,64,15,7,9,18,10,4,62,18439,24,8,4,7,24,25,37,51,53,53,51,11,9,53
G55002500103001,2011-2015,,,Wisconsin,55,Dane County,25,,,10300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 103, Dane County, Wisconsin",1823,831,57,24,30,17,0,0,0,95,62,67,84,43,67,87,44,21,44,8,34,13,25,1,8,992,64,25,26,0,0,0,25,48,115,108,53,50,52,143,56,46,41,29,0,41,11,9,50,1823,1823,1751,1,0,28,0,25,18,18,0,1823,1667,1638,1,0,28,0,0,0,0,0,156,113,0,0,0,0,25,18,18,0,1103,1024,914,110,84,12,14,0,0,31,31,0,0,0,0,0,0,23,12,0,13,1004,410,355,55,10,45,594,526,68,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,215,8,99,211,92,384,264,61,51,1823,25,101,72,86,103,0,1436,51863,1004,70,30,40,934,145,789,1588,1226,1226,1153,73,0,362,"Block Group 1, Census Tract 103, Dane County, Wisconsin",178,107,34,29,27,20,9,9,9,60,51,38,41,31,38,46,32,23,31,12,23,15,23,3,12,120,38,22,24,9,9,9,37,44,65,64,34,33,33,70,46,27,30,23,9,28,15,15,49,178,178,179,3,9,33,9,26,20,20,9,178,188,189,3,9,33,9,9,9,9,9,77,61,9,9,9,9,26,20,20,9,160,161,165,59,56,18,19,9,9,28,28,9,9,9,9,9,9,23,15,9,14,97,63,70,46,15,43,101,105,49,139,9,9,9,9,9,9,9,9,9,9,9,9,9,18,20,83,12,61,88,43,105,81,36,37,178,25,67,60,63,103,9,180,7661,97,48,39,29,104,58,99,165,156,156,157,45,9,94
G55002500103002,2011-2015,,,Wisconsin,55,Dane County,25,,,10300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 103, Dane County, Wisconsin",1655,866,85,62,19,53,27,11,9,36,27,34,83,8,72,84,76,43,10,15,16,47,8,16,25,789,64,26,35,25,7,0,9,17,19,49,59,33,75,77,74,22,25,32,24,40,18,44,15,1655,1655,1608,0,0,37,0,0,10,0,10,1655,1655,1608,0,0,37,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,846,735,682,53,46,7,0,0,0,0,0,0,0,0,0,0,8,34,31,0,38,664,477,421,56,27,29,187,173,14,1170,0,10,0,0,0,0,0,0,0,0,0,0,0,9,10,164,10,67,107,86,408,213,49,37,1655,10,16,110,0,106,0,1413,74936,664,32,6,26,632,76,556,1341,908,908,890,18,0,433,"Block Group 2, Census Tract 103, Dane County, Wisconsin",190,118,44,37,20,36,25,17,14,31,39,25,37,13,34,36,38,28,15,17,16,28,12,16,28,106,34,22,26,22,12,9,15,20,22,29,32,24,35,37,39,21,22,25,20,26,20,32,17,190,190,182,9,9,41,9,9,16,9,16,190,190,182,9,9,41,9,9,16,9,16,9,9,9,9,9,9,9,9,9,9,137,131,121,48,46,11,9,9,9,9,9,9,9,9,9,9,13,28,22,9,29,71,63,63,32,23,23,59,58,16,118,9,14,9,9,9,9,9,9,9,9,9,9,9,14,16,69,16,36,44,44,78,56,36,32,190,16,24,89,9,112,9,215,15361,71,27,10,26,75,37,73,159,152,152,150,21,9,87
G55002500104001,2011-2015,,,Wisconsin,55,Dane County,25,,,10400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 104, Dane County, Wisconsin",1498,732,70,32,77,26,10,0,13,0,10,28,20,70,56,57,148,0,44,8,16,8,9,19,11,766,14,37,40,14,0,6,0,0,15,13,58,50,8,68,36,27,36,0,40,71,26,84,123,1498,1498,1352,104,9,0,0,0,33,0,33,1498,1385,1266,104,0,0,0,0,15,0,15,113,86,0,9,0,0,0,18,0,18,516,432,386,46,46,0,0,0,0,40,40,0,0,0,0,0,0,0,14,8,22,820,365,198,167,82,85,455,436,19,1159,22,0,0,0,0,0,0,0,0,9,5,0,0,24,19,298,9,81,141,175,268,64,28,16,1498,19,71,126,160,124,32,966,29342,820,112,70,42,708,330,378,1214,567,567,546,21,0,647,"Block Group 1, Census Tract 104, Dane County, Wisconsin",172,115,42,19,40,27,16,9,21,9,15,20,17,52,38,54,57,9,44,13,17,13,15,22,16,120,16,33,35,19,9,10,9,9,18,11,34,32,14,43,30,25,30,9,27,35,24,44,63,172,172,209,108,15,9,9,9,38,9,38,172,169,196,108,9,9,9,9,25,9,25,72,75,9,15,9,9,9,28,9,28,129,106,101,35,35,9,9,9,9,46,46,9,9,9,9,9,9,9,16,14,21,90,62,50,68,54,44,89,86,21,130,33,9,9,9,9,9,9,9,9,15,9,9,9,38,21,85,14,59,50,77,86,34,28,18,172,21,57,102,118,67,40,191,6911,90,64,62,30,90,92,80,136,125,125,125,21,9,114
G55002500104002,2011-2015,,,Wisconsin,55,Dane County,25,,,10400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 104, Dane County, Wisconsin",1047,582,34,54,18,0,8,0,0,49,45,43,42,43,9,42,74,8,37,0,35,16,17,0,8,465,13,6,7,15,0,0,11,0,39,58,56,12,32,6,35,31,39,17,19,18,10,17,24,1047,1047,996,9,0,0,0,0,42,0,42,1047,1006,955,9,0,0,0,0,42,0,42,41,41,0,0,0,0,0,0,0,0,623,559,500,59,48,0,11,0,0,20,20,0,0,0,0,0,0,0,23,0,21,554,270,204,66,21,45,284,258,26,832,11,0,0,0,0,0,0,0,0,0,11,10,0,0,5,220,15,75,84,68,235,90,0,8,1047,28,87,10,0,47,41,834,41176,554,77,47,30,477,110,367,907,656,656,623,33,0,251,"Block Group 2, Census Tract 104, Dane County, Wisconsin",188,115,32,39,16,9,12,9,9,45,37,38,26,29,14,43,46,14,28,9,26,23,19,9,13,105,15,9,12,16,9,9,16,9,38,42,35,13,33,10,37,27,33,19,20,20,16,18,35,188,188,175,13,9,9,9,9,45,9,45,188,189,175,13,9,9,9,9,45,9,45,50,50,9,9,9,9,9,9,9,9,144,140,127,43,39,9,17,9,9,22,22,9,9,9,9,9,9,9,29,9,19,81,66,61,41,20,35,70,72,23,148,16,9,9,9,9,9,9,9,9,9,17,16,9,9,9,66,17,56,50,35,107,52,9,14,188,25,58,15,9,29,61,180,8055,81,37,29,26,79,52,70,158,148,148,144,37,9,76
G55002500104003,2011-2015,,,Wisconsin,55,Dane County,25,,,10400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 104, Dane County, Wisconsin",773,333,19,24,19,0,0,0,0,9,0,24,11,19,30,23,31,19,26,17,9,26,18,0,9,440,18,26,6,21,0,0,0,11,50,29,9,40,10,37,44,25,10,17,17,43,10,8,9,773,773,711,11,0,31,0,0,20,0,20,773,762,711,11,0,31,0,0,9,0,9,11,0,0,0,0,0,0,11,0,11,375,342,342,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,24,333,198,185,13,0,13,135,86,49,620,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,59,82,100,126,117,52,8,773,46,0,0,9,21,0,697,92083,333,29,0,29,304,53,251,661,411,411,400,11,0,250,"Block Group 3, Census Tract 104, Dane County, Wisconsin",204,85,19,32,21,9,9,9,9,14,9,18,12,18,35,22,28,21,22,18,14,18,19,9,14,131,21,31,10,32,9,9,9,19,40,24,14,34,15,27,32,24,15,19,19,27,16,14,14,204,204,210,16,9,54,9,9,24,9,24,204,205,210,16,9,54,9,9,14,9,14,19,9,9,9,9,9,9,19,9,19,136,137,137,9,9,9,9,9,9,13,13,9,9,9,9,9,9,9,9,9,22,49,53,52,15,9,15,45,37,29,113,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,41,9,46,49,53,45,49,31,12,204,34,9,9,13,26,9,203,21040,49,34,9,34,46,31,50,137,137,137,136,16,9,61
G55002500105011,2011-2015,,,Wisconsin,55,Dane County,25,,,10501,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 105.01, Dane County, Wisconsin",1192,586,63,20,27,10,0,0,0,15,54,37,75,34,22,60,48,10,25,16,3,29,8,26,4,606,59,62,27,25,3,0,17,0,52,72,48,45,16,60,18,17,22,8,11,21,23,0,0,1192,1192,1031,26,0,54,0,0,81,0,81,1192,1177,1031,26,0,54,0,0,66,0,66,15,0,0,0,0,0,0,15,0,15,659,631,606,25,25,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,18,449,376,368,8,0,8,73,61,12,864,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,109,25,9,118,118,346,99,0,30,1192,43,32,0,0,40,33,1044,91534,449,8,4,4,441,35,406,923,716,716,687,29,0,207,"Block Group 1, Census Tract 105.01, Dane County, Wisconsin",221,111,31,16,17,10,9,9,9,18,38,22,40,26,22,38,46,14,21,17,5,18,8,24,6,128,41,35,23,24,4,9,28,9,33,30,30,30,16,46,19,16,24,10,17,17,20,9,9,221,221,197,30,9,56,9,9,66,9,66,221,219,197,30,9,56,9,9,63,9,63,22,9,9,9,9,9,9,22,9,22,147,151,157,30,30,9,9,9,9,9,9,9,9,9,9,9,15,9,9,9,14,80,79,78,11,9,11,44,41,16,162,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,44,19,9,56,48,91,56,9,27,221,42,47,9,9,46,40,203,6658,80,11,8,7,79,25,74,169,155,155,148,27,9,70
G55002500105012,2011-2015,,,Wisconsin,55,Dane County,25,,,10501,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 105.01, Dane County, Wisconsin",1915,905,34,22,62,67,8,76,0,41,76,90,81,102,37,15,146,0,8,22,0,8,10,0,0,1010,179,77,57,17,52,0,0,24,88,140,70,76,117,29,10,9,34,0,9,2,8,0,12,1915,1915,1335,120,0,244,0,0,216,19,197,1915,1899,1319,120,0,244,0,0,216,19,197,16,16,0,0,0,0,0,0,0,0,1156,1087,1023,64,64,0,0,0,0,13,13,0,0,0,0,0,0,0,35,0,21,660,499,379,120,52,68,161,78,83,1199,3,0,0,0,0,0,0,0,0,0,6,0,0,10,10,322,2,39,112,141,342,174,20,18,1915,79,352,111,47,75,0,1251,80750,660,74,7,67,586,110,476,1458,1324,1324,1156,168,0,134,"Block Group 2, Census Tract 105.01, Dane County, Wisconsin",205,116,32,26,53,55,12,80,9,55,49,49,60,60,29,19,81,9,14,24,9,13,16,9,9,147,71,54,40,19,42,9,9,25,55,72,47,58,60,26,16,15,32,9,15,4,12,9,19,205,205,257,130,9,185,9,9,178,30,178,205,212,262,130,9,185,9,9,178,30,178,25,25,9,9,9,9,9,9,9,9,152,146,148,46,46,9,9,9,9,16,16,9,9,9,9,9,9,9,46,9,23,79,78,99,65,50,56,70,47,53,156,4,9,9,9,9,9,9,9,9,9,10,9,9,15,16,110,4,47,67,79,100,73,22,20,205,57,228,125,75,92,9,277,13441,79,49,12,51,103,66,100,160,166,166,152,119,9,64
G55002500105021,2011-2015,,,Wisconsin,55,Dane County,25,,,10502,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 105.02, Dane County, Wisconsin",1506,786,50,89,82,59,16,0,0,3,29,22,84,70,72,79,60,17,18,2,14,17,3,0,0,720,49,44,47,57,40,0,0,0,26,55,74,14,121,59,55,0,17,0,18,30,0,14,0,1506,1506,1423,0,0,66,0,0,17,17,0,1506,1474,1408,0,0,66,0,0,0,0,0,32,15,0,0,0,0,0,17,17,0,970,868,810,58,58,0,0,0,0,16,16,0,0,0,0,0,0,14,3,0,69,520,423,406,17,0,17,97,72,25,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,126,20,4,99,50,372,263,33,0,1506,0,0,0,14,0,0,1492,113261,520,0,0,0,520,31,489,1128,990,990,973,17,0,138,"Block Group 1, Census Tract 105.02, Dane County, Wisconsin",321,183,45,79,62,49,28,9,9,5,47,31,58,52,58,67,44,26,30,5,20,27,5,9,9,189,58,36,35,82,64,9,9,9,31,49,46,22,73,75,41,9,23,9,27,30,9,23,9,321,321,333,9,9,81,9,9,28,28,9,321,328,339,9,9,81,9,9,9,9,9,37,25,9,9,9,9,9,28,28,9,237,209,167,69,69,9,9,9,9,26,26,9,9,9,9,9,9,23,5,9,86,89,101,109,24,9,24,52,43,29,183,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,73,20,8,66,45,117,132,39,9,321,9,9,9,23,9,9,319,15528,89,9,9,9,89,36,99,255,244,244,238,26,9,75
